task_id,original_perplexity,ai_perplexity,Detecting
1,62.928775311397025,5.04654555837055,True
2,59.3669887553861,7.754409446879498,True
3,64.93826949255845,7.318155773075105,True
4,493.5526986440054,25.65829949689216,True
5,331.0511173817101,6.559498107748221,True
6,77.54191540048599,67.79916460105325,True
7,344.7745549235224,23.046554068343102,True
8,138.0560812401874,44.5360290817737,True
9,42.45740341842486,15.747354491265092,True
10,873.431290286759,73.77012689594781,True
11,15.36193696364451,8.022381607240085,True
12,257.8162308046927,44.58351781135883,True
13,330.0433138179654,17.404151418443007,True
14,129.08200287531574,79.29734979534993,True
15,258.44717336207833,6.944150904410549,True
16,37.489954930172644,26.80134702652558,True
17,1950.277571782062,23.405667217880364,True
18,343.4166507214232,18.58886671131947,True
19,38.90408256911487,13.238694587115981,True
20,18252.868455028278,12.325794654819003,True
21,47.09166779367537,37.97697506582506,True
22,29.3122076939884,15.473004803617902,True
23,33.30898526915073,7.9721194357203045,True
24,45.02197042725168,30.483194488728767,True
25,39.86603475406054,7.55856949102335,True
26,101.72139782434174,14.855323670705047,True
27,170.28468870951158,52.34707145905357,True
28,34.9676244246324,19.737988663593097,True
29,15.729527141525125,6.526834635338642,True
30,23.219182331459976,9.240445840023499,True
31,17.71265331330756,126.54905941843668,False
32,28.151750278114676,14.769257111513857,True
33,59.00546360127832,15.245475058468898,True
34,22.01284545532998,9.894854131067943,True
35,445.449931828036,5.62097245421439,True
36,38.50629312741968,6.981800282889344,True
37,20.61127745128703,13.086930062604157,True
38,28.540906858265075,9.745820642207264,True
39,25.603545959640083,9.872943355673375,True
40,675.3854632812973,35.22072821302136,True
41,139.89114199666824,46.88577966941803,True
42,93.88215711212818,9.513585529854568,True
43,220.77315680208946,27.48098865308358,True
44,36.70068289837422,44.74565728985633,False
45,179.56940155506427,18.54842949819425,True
46,200.24640354181096,16.398098677809493,True
47,33.39036557887268,10.826379089776086,True
48,44.26774295519664,24.571030490981283,True
49,154.6882616700475,10.11273064182627,True
50,30.934037320466718,20.495493258039765,True
51,391.1493702198863,15.049065109345179,True
52,796.5061965611386,119.02943134502398,True
53,102.6707172254136,18.481587906054465,True
54,13.87892594481612,6.1639575423213255,True
55,303.71122364636125,31.535621682921487,True
56,49.6113021502605,15.870321433594105,True
57,43.88150568576054,25.929599667113152,True
58,308.1574480955067,10.420857912883621,True
59,5420.303376250649,66.0559852345091,True
60,2954.991318166876,8.605168937095588,True
61,53.900432917667416,9.148733162172656,True
62,174.92122464490805,20.7811022348729,True
63,143.90720225026607,4.880126895419766,True
64,152.9507663794427,17.576538783096463,True
65,14178.386284575532,11.469587126587054,True
66,165.8162711183098,28.76889852693813,True
67,11.417342338050698,6.724720269298889,True
68,19.395029887650093,7.138572823744303,True
69,8294.024826873323,9.930190596289542,True
70,64.78724338829565,22.094586472642828,True
71,16.116953045664996,7.045489962925187,True
72,174.7564862030793,10.500579184882318,True
73,861.7946271073123,31.30405119894427,True
74,24.729529041540495,11.291439220426222,True
75,170.89541637564813,40.42890124734606,True
76,38.65868916255744,11.80482097386641,True
77,396.66319276858167,11.933600083324956,True
78,52.3311861749939,8.417349885076007,True
79,31.11261141814903,22.495656766914397,True
80,786.9650226732117,16.371909578428674,True
81,39.107597112318885,26.354476718140194,True
82,1087.7577443171156,48.39121249919931,True
83,33.68608476026889,10.796684349691757,True
84,3233.14649818689,16.69123462632798,True
85,1127.954986556025,44.86730108704931,True
86,232.69497806563862,32.486348033147415,True
87,125.0802052442895,8.742360447421243,True
88,601.791145051008,10.050229714512652,True
89,1023.6685301950408,22.43159673276642,True
90,32.29216615711028,31.291746360186103,True
91,142.69800623671964,10.236091594843666,True
92,6941.6975553878965,5.221117144998527,True
93,11429.087193405343,5.775086711616377,True
94,387.9845942882489,7.6549132770679815,True
95,141.9235326634574,19.845121185654293,True
96,77.56576785727324,7.7905857527023965,True
97,21.37265054956474,8.273586606131841,True
98,118.79009821719225,18.58000939173515,True
99,252.52562716149558,14.139334444366897,True
100,67.49530685058282,17.46952018643087,True
101,25.975350416406336,23.952154843273792,True
102,66.16019957291942,25.187766333765797,True
103,1085.7673050497526,9.239648354422282,True
104,90.02138082861931,18.716378825318476,True
105,198.01276704409594,57.61098847748987,True
106,101.07644901778843,19.92606578786301,True
107,12.560694001351024,19.94636655096985,False
108,45.65638148093005,8.359834219740964,True
109,48.86529405246903,14.813614062604685,True
110,27.581160520871343,3.9398940476226723,True
111,200.22511153537124,18.607924914589738,True
112,269.7529454147336,58.236358059949,True
113,31.634775671149256,18.939936510153796,True
114,322.1879401315987,8.2668727078461,True
115,566.1481218843679,16.818945358226195,True
116,177.7087084637945,17.792907366129196,True
117,42.28914523860932,11.049948485323393,True
118,86.02237929184874,30.24531617495095,True
119,63.8868196759814,16.161920061302645,True
120,87.9517214439262,5.888083147772799,True
121,21.38913619431991,2.977209257727133,True
122,3097.560460515977,6.062843890857421,True
123,16.01410163890234,6.187663603717561,True
124,365.75831388118297,39.29679859861796,True
125,2599.541897292644,7.582582738557657,True
126,35.40917840865524,6.83786926710112,True
127,21.63362958477277,11.147543057370351,True
128,37.490419724746666,33.728131203753705,True
129,16.00449065064735,4.8695283466341746,True
130,94.26304001581038,9.186745649485635,True
131,3431.97792613593,6.696919784018001,True
132,282.95449317780475,18.51222862481012,True
133,87.27168673066178,56.99646532090603,True
134,31.520174583863323,10.281514129000703,True
135,4520.254885366504,59.11290012312806,True
136,47.65940332767233,5.2578456705217205,True
137,54.67245072888387,21.651385060656374,True
138,68.49438727718741,8.741282909454984,True
139,771.6775048147294,50.983636403696025,True
140,72.35397802036324,6.707087106115342,True
141,20.12162871290077,6.516634475797659,True
142,60.08787230058295,5.335844565796843,True
143,90111.06263243734,44.63387709862481,True
144,63.758118880276456,10.754922839749298,True
145,24.159947438603712,26.846043539452516,False
146,61.520911181502846,59.7613832795708,True
147,474.24297651698487,5.587978824563775,True
148,40.82081151785906,5.246057814194035,True
149,1047.8536882540584,6.1465856543559,True
150,46.57662404792502,33.086157425201954,True
151,77.285660239044,11.32985592326984,True
152,14.71888348055577,8.033067236805955,True
153,104.95658727629315,27.130827399169,True
154,157.8165551717088,23.974842527850864,True
155,44.74850578886045,146.4617688618278,False
156,45.27251127532151,15.219120088510941,True
157,306.33622852538684,7.491079277896178,True
158,31.62209203519247,17.870444328564158,True
159,159.83575353739744,6.145370175300559,True
160,8463.128619261315,16.79067894697324,True
161,57.45425988619819,13.050680333878018,True
162,176.00790146226785,18.6625336026848,True
163,453.5220871035397,27.350991354935175,True
164,35.43489425946144,10.516047380438106,True
165,24.31622325249277,10.637070038816995,True
166,23.57579109781791,10.240072782625813,True
167,57.90203534784825,24.713986230924153,True
168,142.8231253998409,10.579618801484928,True
169,15188.589181028925,8.590315644357608,True
170,1.7109156076922956,8.034643627787526,False
171,2923.868428380538,16.664450224808053,True
172,56.66936866099775,15.199614784120241,True
173,597.2443672271619,48.76072730355896,True
174,89.74151300113377,9.658901862392513,True
175,19.548521859618294,10.558084507596787,True
176,298.5497132157969,20.93742023919638,True
177,80.05155618082523,12.109383478257726,True
178,145.46876576186446,39.50484455045468,True
179,5555.206543182612,8.654555442417095,True
180,93.65894850417345,10.915379084025604,True
181,1258.396121118948,11.388095439744019,True
182,16.42897846016311,7.557162179297685,True
183,42.63904675216162,7.913716780397286,True
184,297.2727814044095,12.494795346078014,True
185,104.62070857589924,25.756119437469415,True
186,171.6877751591116,13.824916023557083,True
187,17.567753347054897,4.934392441866081,True
188,18.084824757673537,15.965952080206776,True
189,16.02368019525471,6.715877485334614,True
190,46.40601324490932,4.417256549101943,True
191,70.55496151903048,10.79311204816965,True
192,35.44118037980385,22.069526158278325,True
193,201.81984258538748,27.73987669280208,True
194,31.517198786229674,16.486195173410543,True
195,20.38704178215534,10.198752272491317,True
196,172.78921300070024,14.679716248498057,True
197,61.22092718419425,6.63070646452016,True
198,85.40746179956022,13.502978358067294,True
199,34.73355996678623,32.24017785505985,True
200,34.80184692188051,23.27985726090043,True
201,277.4520212101052,46.883175165015054,True
202,75.18799585249322,21.219952455328986,True
203,46.47867240157622,33.58528133270506,True
204,46.36733836681361,31.382029442067246,True
205,155.70024070879592,4.7948511838352985,True
206,76.25198918410346,6.032137934986243,True
207,419.6436181057778,6.680542837597132,True
208,109.18557461723779,37.00539522092606,True
209,303.21142431084,10.561397719798768,True
210,76.26373429809314,11.371851531412648,True
211,119.8348105708195,14.144128932860957,True
212,89.09295743525634,35.34172198086047,True
213,39.04951460986065,13.922062705751818,True
214,893.3735876872566,22.45189128681594,True
215,36.51033799635007,10.913198466225099,True
216,27.525269799978464,6.4193443826311904,True
217,58.83116581177078,6.739851559877776,True
218,73.87590755887165,21.87969701138461,True
219,58.53098290043348,11.564067710763233,True
220,686.5756025948568,8.665541797370457,True
221,157.21687906310788,20.88781498048213,True
222,85.98649544480017,16.462479193182546,True
223,1223.1546226369626,15.014130124276557,True
224,114.97456410935658,18.723261006959472,True
225,20.847296858282466,10.361639186285933,True
226,121.79253322621521,26.608315346733047,True
227,24.705273094753608,12.504886283382527,True
228,52.84899509315995,15.680165717070416,True
229,39.631615862855284,19.55400364750195,True
230,350.63054988678834,31.632822271030687,True
231,98.33948610676299,9.991325647871383,True
232,1181.4476557022938,36.93451045205201,True
233,414.4149914277162,100.94293517343061,True
234,1267.6570008335202,27.908853488312495,True
235,49.41252542914954,10.474599666370786,True
236,15.905174202742984,8.212094334196111,True
237,421.1199577731099,7.764991770097235,True
238,751.4165535067432,6.711502058483829,True
239,2023.6537247941767,19.968254239276597,True
240,374.0501349774441,18.573489841613107,True
241,63.1629627976748,17.70073572299037,True
242,772.0367217570254,13.458585678620015,True
243,3287.978387413526,12.68098256697963,True
244,158.29113417797694,24.366812082757416,True
245,209.60840876455975,5.551799208647356,True
246,29.323307652081247,11.923171323848093,True
247,705.0606347469528,4.174054410242306,True
248,141.0762840896812,15.55038738149555,True
249,74.5972222666054,18.335362942189345,True
250,72.76994094915088,10.680927790601553,True
251,372.8572009438662,15.794118031334751,True
252,156.12772753238687,58.958916894223265,True
253,50.01993887005264,45.89598453003041,True
254,759.8420047820266,21.179128367473577,True
255,350.0852541898585,27.36348189143976,True
256,21.70191370737909,9.42577332729167,True
257,744.9065979596171,45.259571349373395,True
258,87.42717156576784,35.85007657852723,True
259,28.068799538237815,7.319561331791371,True
260,2079.0603705158924,10.378127437313172,True
261,51.285348618467346,8.764716445668345,True
262,187.457735545256,8.468932895071184,True
263,394.79432948832255,38.82675583832341,True
264,406.62937554935587,14.981344184772306,True
265,136.85453995533027,20.688055667410254,True
266,987.9690195096446,21.170717574835248,True
267,153.6029304835374,29.31561132756282,True
268,1297.174190124503,13.072435557799468,True
269,1058.2603871902681,27.481624202324493,True
270,38.14370584575276,30.124685835933377,True
271,40.57908525435657,35.21082921599324,True
272,185.7348157898028,55.180657694550796,True
273,49.420112888111895,5.95152883301679,True
274,374.42077429006395,36.61846271194496,True
275,34.322027320280675,6.69715689372517,True
276,486.1071261281577,55.47333857123112,True
277,318.3280657432988,14.475840103714658,True
278,118.04356969823982,11.726233017729637,True
279,4909.105415492787,73.63489245530528,True
280,33.24824867442466,14.86776408453949,True
281,67.03897087003408,18.000404157084006,True
282,76.7121598847319,24.178669514856253,True
283,18.712496998697162,10.358583743049367,True
284,302.2101126813756,44.80470200448376,True
285,41.307745470117844,33.52807751539013,True
286,1414.4790808608209,10.0616683054096,True
287,85.3523780347015,30.25308346793417,True
288,7617.102747817553,13.21128484417771,True
289,35.55764104963915,5.057752465435992,True
290,34.19385944772237,6.120573246163101,True
291,1344.5741520719648,4.851579575044419,True
292,369.959837016118,24.17292861106064,True
293,426.750507386469,8.293964707987582,True
294,52.18172918784383,9.586528296020063,True
295,35.534928332646984,14.975266162040686,True
296,23.884983593488787,8.331037219969945,True
297,22.436276816662744,8.877615119081572,True
298,88.37548061228723,22.410551104805947,True
299,147.9837895099062,10.171329463596662,True
300,8433.559574019373,17.643985230248365,True
301,94.69119638914131,10.606091429489878,True
302,30.30355810446747,13.882874135895378,True
303,47.89583593946695,2.6383551040867506,True
304,16.384721537362797,10.217706947536607,True
305,72.83940760782835,8.182538088687156,True
306,797.8621093361961,4.860588263527516,True
307,95.19466865929843,22.693416092802927,True
308,79.63455303121972,18.742903858071234,True
309,60.9905664558313,16.923866779656883,True
310,90.67639222221698,38.573636679748965,True
311,46.10779247272121,16.192586723329015,True
312,465.20181094899596,87.24971710215203,True
313,156.60223103261671,18.79262092339998,True
314,1127.30759998614,4.184565693758833,True
315,14.596184299209462,15.324547398956556,False
316,16.62857591207565,6.680540448449262,True
317,46.478218067256485,14.071707639226883,True
318,28.6179580272574,29.120539457237662,False
319,300.8543965295703,26.165137641087064,True
320,43.08991481693758,14.879012288074184,True
321,3399.8380530125105,12.066657743787792,True
322,37.29637017375368,20.300274787826236,True
323,681.2238583230796,12.557499059848004,True
324,54.55792864910333,18.645362008210263,True
325,35.27290551011956,9.29656534134201,True
326,308.403819514821,6.829468733203776,True
327,233.46262572755182,25.687263441572078,True
328,205.0736178597098,11.957127376022491,True
329,167.192823412834,37.69158015092387,True
330,308.4011724749651,13.518594843221344,True
331,44.74518789169302,77.73835244025348,False
