task_id,original_perplexity,ai_perplexity,Detecting
340,119.17669496893922,2.5257703285201982,True
341,332.03254848249185,6.5063804508373035,True
342,11.578562530808439,2.4986031788974246,True
343,46.13835201563406,3.3674845630332446,True
344,45.20858155682999,1.43281688546091,True
345,41.27951937121313,2.2607624877230226,True
346,360.6833722473622,2.789805193525981,True
347,32.93717519335231,1.7739839256694006,True
348,714.0131602485502,2.1957394559660126,True
349,22.34760188357839,3.1994483704800403,True
350,20.061377777719528,1.6624925411181604,True
351,10.76227170620929,1.950571973272545,True
352,12.688001778172065,1.7095352737062894,True
353,307.38301560013747,3.954668912115242,True
354,225.83541469563582,2.5192914039000005,True
355,21.110908671807014,1.581793884130031,True
356,1313.9696052678116,4.364528417124118,True
357,306.5061579528218,5.5792645348755485,True
358,116.73198058528283,4.899569427566654,True
359,37.91455095309581,3.527864448025168,True
360,2322.0573365012187,2.707979128538655,True
361,252.631011046884,7.517291901321458,True
362,15.369351796623208,2.0489100827804068,True
363,295.1643810146455,6.530516672179466,True
364,128.39348858813452,1.493095954579655,True
365,46.77800940607957,2.3390527704197437,True
366,34.836522453845056,2.3021892465624867,True
367,413.122281171194,1.657279164046893,True
368,710.1958595807794,6.664268700772404,True
369,432.75070339315266,5.913012313739631,True
370,124.96216805329121,5.007841323123564,True
371,13.487749716745354,1.9671803658255922,True
372,117.73967100767594,2.315324060508828,True
373,1161.4456179619215,4.374468457559978,True
374,8.893963866853191,1.934309128435624,True
375,65.22479943272704,3.494528746791137,True
376,1127.398985855973,1.8866545900334062,True
377,36.714580727101534,3.856792013854312,True
378,104.39909595019728,2.8574694165644083,True
379,421.6512227234034,6.890282760817665,True
380,85.2175261773912,3.4334114655015098,True
381,111.86035922983072,5.09607329812078,True
382,7.792372796042385,1.7773246772871332,True
383,31.16134756808936,10.573881948239935,True
384,14.3434700832233,2.310798230121206,True
385,60.67004922745313,1.8722216983628406,True
386,8082.007029754746,1.646824887951618,True
387,9.444505011513437,2.4130010850815,True
388,16.71363034829633,2.3093658242584656,True
389,489.7244509250228,1.7615953833624483,True
390,488.7145906223759,7.307475026239729,True
391,26.504819486259,2.9419123799230062,True
392,8040.362608131815,2.623123023302652,True
393,23.6455483701841,14.633091056568526,True
394,210.29899262384325,3.265950488166355,True
395,59.382730304737485,1.530396325549062,True
396,691.947283812661,3.408697591302144,True
397,19.801361049295373,1.921952719418789,True
398,26.696260170926372,3.103420654330683,True
399,60.20083909910457,3.839063869205097,True
400,196.80956303209388,7.52103866243223,True
401,35.89249638410473,2.280881958250051,True
402,10.300219866207033,2.818483498058341,True
403,3643.3914442606133,7.3088698207055645,True
404,39.17809390393043,1.718391417532082,True
405,247.664366961172,8.246164021098664,True
406,18.856536311161193,2.753469105183351,True
407,11.304293179435975,2.2180161201883095,True
408,14.224765206502207,1.8282378990866108,True
409,59.82020037704147,4.0170095742212135,True
410,68.87091815362304,2.070908147824348,True
411,135.49478638136543,9.150504490732501,True
412,26.789802893529057,3.0611754346497393,True
413,73.23074461474056,4.999483404772611,True
414,15.829558244563064,4.461002370247729,True
415,12.262949718989043,1.8514791442860765,True
416,140.82283529513322,1.9766721994726857,True
417,1418.3619641637104,3.0009364753963452,True
418,100.11847518793712,1.5311421291088825,True
419,97.64257426880602,3.5079884827520016,True
420,41.888610399085266,5.007964899757973,True
421,64.75771644426506,5.772440939188285,True
422,42.486617262963044,3.3479110752655092,True
423,6.012006967081391,2.140404418923601,True
424,201.94797229261974,2.1909216968156,True
425,18.318317682974527,3.147151025475258,True
426,139.58716318981806,5.007128578289016,True
427,57.86742295533054,6.848292215190493,True
428,8.43880434588019,1.835097741006539,True
429,52.63577767125868,4.3261089508751205,True
430,232.81251184987195,3.484896130722527,True
431,12.020560021507379,2.7579463119020495,True
432,490.13958971707035,5.1058561244397165,True
433,93.29692093687189,2.720004994673527,True
434,54.596809276631554,4.5122267020366085,True
435,338.4300605812799,1.922916502514517,True
436,205.35484955649275,4.2651678441058944,True
437,44.33839667299542,2.5105093863811594,True
438,17.096823709758144,2.196807404205435,True
439,337.3060108648176,2.5268798071607947,True
440,246.70116781343023,2.6258427388554018,True
441,4518.98767283508,4.884138590697978,True
442,34.8699438970905,2.6619296495128957,True
443,38.909305001386876,3.112047431079462,True
444,138.46536103012676,8.921943069722838,True
445,46.955092472931725,2.204712031410672,True
446,69.10487422713608,2.2174425609306203,True
447,156.44534542045912,4.6649598892488235,True
448,8482.521368196685,2.5669551069484458,True
449,11.230590265000375,1.9502010128414113,True
450,54.35170628494013,4.586240748389067,True
451,316.1147950122548,4.015469840007876,True
452,136.33796148448172,2.59968187671492,True
453,12.248398258414499,1.9229610881711214,True
454,48.95563305828317,6.497182663925107,True
455,36.57188882938972,2.44264227684276,True
456,58.78767187119539,3.6793993346549936,True
457,94.80947887496323,1.7528275769373545,True
458,4411.376380776815,4.797579591124307,True
459,273.18413245518457,6.361682720589416,True
460,161.6100737128069,3.5146238158746272,True
461,21.932117982449967,3.1768233866382993,True
462,36.1597080362704,2.1678904180185667,True
463,1014.1265411803582,1.7106556841982472,True
464,65.38987760405502,3.806759880774243,True
465,144.44130205992016,8.893963866853191,True
466,141.60946535454846,1.372152547585431,True
467,39.99826578172895,2.3866027258671756,True
468,1034.7790127389153,1.4511282173562632,True
469,4.808764416965435,1.5846911883539558,True
470,97.96394422819967,4.024920059604646,True
471,35.98905123461445,2.1900231668649486,True
472,71.25040778637681,2.7260430583383406,True
473,37.35218344349317,2.8664962155964195,True
474,262.9457072658844,3.0672285097689227,True
475,1615.6654488966046,5.703361438111848,True
476,139.29805860655284,2.413266314934792,True
477,1702.3021896505024,3.0288908517044315,True
478,347.2071942503371,1.7592613273069198,True
479,60.08629645408229,2.8257060932847953,True
480,103.64352379973126,1.9469662693342047,True
481,158.8180986799497,1.4217594918053538,True
482,12000.44776277016,3.0835479647673307,True
483,33.43971171872717,1.709034323292701,True
484,85.89220260276221,2.955165409729267,True
485,1125.95219661501,2.1301621598240015,True
486,365.80244155311624,5.515322571697965,True
487,809.334103308418,3.6022963152293372,True
488,175.10039533746274,3.870574602898583,True
489,15.250666442980298,2.736628646405845,True
490,75.14580938148019,2.7091269835785114,True
491,482.55954773338937,2.754485192617542,True
492,12329.278687156568,1.5293382349648528,True
493,8.479400579884748,2.050002778215486,True
494,222.0929968832531,3.3869217471573547,True
495,269.24226085091914,6.337222326922762,True
496,344.5776583873895,3.2941937228514373,True
497,423.09830892600235,6.597376956271097,True
498,14.103192171689544,4.3552510730659595,True
499,7567.223460576751,2.792939103244026,True
500,540.3526721784315,7.496730565963218,True
501,42.82952320188419,1.8030710812845043,True
502,1501.2022819923081,3.6229307631045637,True
503,23.38515727741703,1.4627935485645744,True
504,45.29227905186509,6.850588260704689,True
505,16.08996232657761,1.7874805060237933,True
506,1363.1514888956187,2.6699494465711053,True
507,38.788922328533936,4.602017256734576,True
508,13.23495483978696,2.0372259181235104,True
509,51.756443617975336,2.385038460044862,True
510,243.47393633117755,1.5618420549678576,True
511,23.38589882481811,2.3460440169745564,True
512,345.85455117903047,2.074615522192231,True
513,420.94288443367645,2.208344594658445,True
514,564.9674677751042,5.4605275676600975,True
515,1236.937975278132,1.5005139814767952,True
516,41.30735153063706,2.344359608749131,True
517,36.22435538407295,5.076973560328673,True
518,415.5486380771756,3.4757039640336354,True
519,1442.2134988189243,3.8639807009240665,True
520,307.6057385779558,1.90287412916003,True
521,234.63602156845485,2.643345059722913,True
522,216.01237406027016,1.7023667623244534,True
523,16.176650236864972,4.294642750035251,True
524,721.8088885059673,1.4592866898084638,True
525,31.807496942929706,2.0379761177600684,True
526,53.986164890076736,2.9485017476841606,True
527,10.833216291689096,1.844333683958369,True
528,68.24645270961796,5.819452989479331,True
529,218.3729198247052,2.34842703804945,True
530,34.85831505075943,2.5589306101882294,True
531,14.229839718091723,1.6244701792259966,True
532,41.447337559085526,2.524802492651523,True
533,120.44951211795825,7.623637181915151,True
534,461.5358033610398,3.691659806636733,True
535,1575.1786386877175,3.4709924286911766,True
536,2477.848616670277,7.274174214034293,True
537,118.89090981500044,1.8771728125650007,True
538,53.68440701583039,2.8500069668586194,True
539,656.2790593912401,5.4707152449918,True
540,10.241962618860354,1.5040617763186952,True
541,6496.515681269116,1.5872949451526148,True
542,965.7378105874362,3.7467565504564817,True
543,41.86238270413399,3.9724218027908034,True
544,216.69284960578625,2.962070817366455,True
545,24.413611829651856,3.457709678271322,True
546,96.80730293668056,1.889082444900327,True
547,40.4421763309863,1.8504869719111772,True
548,339.4884022007705,1.6124375704010414,True
549,51.56172022212123,5.218865766844397,True
550,10.495348103977625,1.455498102507972,True
551,223.14135349213575,2.859325809144378,True
552,28.745203448424395,3.610940303170691,True
553,385.7504502962927,2.968460095824977,True
554,34.95845500261041,3.9701555676275677,True
555,51.509340626534865,3.987320074503314,True
556,14.737894855955686,1.9787257875692108,True
557,2475.517373216751,1.5937674245992264,True
558,62.29699467851355,1.8924252835758384,True
559,31.22161398692376,1.663525700821794,True
560,109.82265573520917,7.229161604592975,True
561,105.70303058074107,2.2622522568584205,True
562,91.35742567690527,2.5186911298713803,True
563,641.0167647640494,6.635819431546201,True
564,11.140560595621771,1.7524461741344504,True
565,272.6153399617717,4.008350986577958,True
566,112.31043144486574,2.226364349202416,True
567,29.4841045628947,8.193335463351806,True
568,332.61601486490116,6.060904347372149,True
569,138.41934895253738,5.235886519969786,True
570,23.227764538046387,3.3971909834427376,True
571,360.4146563492,1.862340407000096,True
572,68.22055383917159,1.8158227356923191,True
573,63.89205963169958,2.3615978909238455,True
574,208.81581564616695,6.502109732658766,True
575,21.627832927738247,2.188749901752717,True
576,9.611395893549128,2.398849699947986,True
577,34.779160911319444,2.1346946381612697,True
578,52.42167067635137,3.7121232703498364,True
579,83.52003124702352,6.564916933960384,True
580,703.4799201376784,2.8880421710543405,True
581,240.19418411739602,5.236895894177715,True
582,473.30656571463214,3.6906407217113766,True
583,22.64295954170775,1.966022363549148,True
584,159.64677437439363,2.8726009166859487,True
585,583.317420490522,5.334828839148499,True
586,151.83417956859302,2.517361367409929,True
587,741.3012000961179,4.9826020913428986,True
588,168.79750133094416,2.486892028639739,True
589,16.127915813557262,1.8046745149690449,True
590,280.92621113255524,2.770254345485439,True
591,40.06343286995942,3.1051199599716757,True
592,19.052791947345124,1.9721217440268575,True
593,1528.4942852953636,2.250308690003125,True
594,19.984785825226204,1.9739081008708472,True
595,19.385608188740726,1.6342961932054354,True
596,717.2019331455016,3.9520806479459782,True
597,1617.3211358894914,1.7879530828766643,True
598,53.44740120348787,3.493066023030939,True
599,309.67466238084694,2.0610008990503172,True
600,52.897074044983874,3.134881446405189,True
601,809.9162808220302,1.8382474229266856,True
602,86.08277996476721,1.6772906565263968,True
603,791.9634544233861,1.681212227399357,True
604,57.33663105515098,2.3311364957384186,True
605,38.89030168272835,1.220724897072895,True
606,1379.0653450755372,4.795285040882236,True
607,356.31949609175115,3.027071595767266,True
608,9.417792124207011,2.795606260854259,True
609,80.12327447112139,2.9166640973048605,True
610,79.34058060312087,2.800929187448283,True
611,321.14647131156744,3.198136228567065,True
612,73.69362288223572,2.2473568422076045,True
613,311.82380987022174,3.713214684042291,True
614,424.15012117164343,2.5741883714640723,True
615,42.74333430992106,4.725362618036105,True
616,67.30096888304136,2.9744961353775454,True
617,21.49270848731666,1.9525664402154772,True
618,114.37793128722691,4.251451691146765,True
619,246.10758456028734,4.070842899322435,True
620,384.3792281909565,1.9122566141397255,True
621,167.90683487072965,3.126679982365545,True
622,31.970922642229304,2.680947700236284,True
623,112.89251125239151,5.977489733698166,True
624,1643.0652143827301,3.3276717723498566,True
625,38.545670547310635,2.73416214309993,True
626,117.4291631744639,5.564467754627944,True
627,19.36505168874939,1.9980222273533796,True
628,46.21858043941026,6.351010018088789,True
629,33.729281145432346,8.151311736171982,True
630,89.43423677493251,2.134738790105178,True
631,591.8219861863903,5.42883616772988,True
632,34.7916757876191,5.241211492066236,True
633,20.881770082936196,2.140702461985622,True
634,34.136278305601806,4.118061832509651,True
635,50.405471730208056,2.5232029903116024,True
636,36.80555393843023,3.821106542411172,True
637,319.62425748747773,4.271433465866651,True
638,121.36318680996357,6.3505542606083765,True
639,163.0445094580996,4.900268030098773,True
640,347.0420033900253,1.5929993300706315,True
641,628.5026858900369,6.172600447013172,True
642,139.82571940545122,2.039903344771458,True
643,54.85974381341556,4.209324201412238,True
644,182.04990508826486,3.133342525166996,True
645,1130.0324637995027,2.4887347691572725,True
646,89.73351123742985,2.0872235080784867,True
647,286.4186325227856,1.818941286343212,True
648,53.965561863634896,2.6463401549357712,True
649,1.6014429483305068,4.142079723793151,False
650,18.18927141886899,1.527766972135575,True
651,82.57376355195188,2.4039140480480965,True
652,397.1297062284431,2.2971709196772183,True
653,86.20428404526581,2.444086256344376,True
654,1490.0007557109448,4.525941883231813,True
655,67.56582721742544,9.105240668001066,True
656,24.168998376850972,3.254146312559712,True
657,28.45212843521429,2.0605389299360164,True
658,17.726628592456063,2.962918393866034,True
659,13.441455303770836,1.9887550132822556,True
660,11.570118345510991,2.576649547921375,True
661,73.82097421952622,1.7682664064046445,True
662,128.3594532309417,2.6952003481544047,True
663,2442.964874972252,2.974441529392837,True
664,48.816642941460515,3.3692441126739996,True
665,23.175263461488736,2.6564338369213245,True
666,86.34053270876576,4.62687884158084,True
667,151.30802004438266,1.9705563962532755,True
668,152.25540782785774,2.2074189202167305,True
669,60.20279113855032,5.94559913789604,True
670,83.46588618749708,2.483842874844333,True
671,30.096099549699222,3.1461352300636714,True
672,15.486549548732215,1.6012137810242608,True
673,63.37973497110627,2.359326237656193,True
674,192.77822075426332,3.616898873472539,True
675,32.698750756495684,4.283754870851304,True
676,463.8519684607457,4.175548430910672,True
677,308.9065803685299,2.511544945362723,True
678,521.1061630038914,4.56066285370355,True
679,820.8817961972311,2.8821290017748704,True
680,77.1465193830461,2.0330048411824353,True
